,시도명,시군구명,상호명,지점명,경도,위도,도로명주소,ID,스타벅스 매장수,브랜드명
384,서울특별시,서대문구,스타벅스,이대점,126.945924012362,37.5584393559433,서울특별시 서대문구 이화여대길 34,서울 서대문,1,스타벅스
385,서울특별시,마포구,스타벅스,상수역점,126.923207056972,37.547502973067104,서울특별시 마포구 독막로 88,서울 마포,1,스타벅스
386,서울특별시,성동구,스타벅스엔터식스한양대점,엔터식스한양대점,127.040008574127,37.557070331727,서울특별시 성동구 왕십리로 241,서울 성동,1,스타벅스
387,서울특별시,강남구,스타벅스,코엑스2점,127.05913910242799,37.5118203253706,서울특별시 강남구 영동대로 513,서울 강남,1,스타벅스
388,서울특별시,종로구,스타벅스종로수송점,종로수송점,126.98068354236601,37.5716655130709,서울특별시 종로구 종로5길 30,서울 종로,1,스타벅스
389,서울특별시,마포구,스타벅스마포트라팰점,마포트라팰점,126.95550656842501,37.55224426177461,서울특별시 마포구 마포대로 201,서울 마포,1,스타벅스
390,서울특별시,강남구,스타벅스,삼성역점,127.063192969498,37.510564037367395,서울특별시 강남구 영동대로96길 8,서울 강남,1,스타벅스
391,서울특별시,양천구,스타벅스,신월ICDT점,126.832196508633,37.5295182620174,서울특별시 양천구 남부순환로 430,서울 양천,1,스타벅스
392,서울특별시,서초구,스타벅스방배카페입구점,방배카페입구점,126.985676893834,37.4972370082012,서울특별시 서초구 방배중앙로 204,서울 서초,1,스타벅스
393,서울특별시,광진구,스타벅스,자양사거리점,127.082546387004,37.537360142267296,서울특별시 광진구 아차산로 355,서울 광진,1,스타벅스
394,서울특별시,마포구,스타벅스,홍대공원점,126.923245387766,37.551918417829796,서울특별시 마포구 와우산로 83,서울 마포,1,스타벅스
395,서울특별시,강남구,스타벅스,을지병원사거리점,127.028627805482,37.5191511988017,서울특별시 강남구 논현로 752,서울 강남,1,스타벅스
396,서울특별시,중구,스타벅스,조선호텔후문점,126.980757256014,37.5637640159767,서울특별시 중구 남대문로7길 19,서울 중구,1,스타벅스
397,서울특별시,종로구,스타벅스,대학로점,127.00223302562999,37.5821845648109,서울특별시 종로구 대학로 122,서울 종로,1,스타벅스
398,서울특별시,강남구,스타벅스,강남점,127.02751773060699,37.4992107601886,서울특별시 강남구 강남대로 408,서울 강남,1,스타벅스
399,서울특별시,강남구,스타벅스,한티점,127.05371510929399,37.497945786956,서울특별시 강남구 선릉로64길 18,서울 강남,1,스타벅스
400,서울특별시,영등포구,스타벅스동여의도점,동여의도점,126.93177854364299,37.520198138511795,서울특별시 영등포구 국제금융로 86,서울 영등포,1,스타벅스
401,서울특별시,강북구,스타벅스미아사거리역점,미아사거리역점,127.03068549429199,37.61184061505049,서울특별시 강북구 도봉로 32,서울 강북,1,스타벅스
402,서울특별시,영등포구,스타벅스,양평동점,126.896859894016,37.5338162535295,서울특별시 영등포구 선유동2로 57,서울 영등포,1,스타벅스
403,서울특별시,강동구,스타벅스둔촌동점,둔촌동점,127.133928149649,37.52276357105271,서울특별시 강동구 양재대로 1303,서울 강동,1,스타벅스
404,서울특별시,송파구,스타벅스송파방이DT점,송파방이DT점,127.120508852575,37.5065444620512,서울특별시 송파구 오금로 241,서울 송파,1,스타벅스
405,부산광역시,해운대구,스타벅스해운대점,해운대점,129.162202881886,35.1601770763519,부산광역시 해운대구 구남로 49,부산 해운대,1,스타벅스
406,부산광역시,부산진구,스타벅스동의대역점동의대역점,동의대역점동의대역점,129.036230437511,35.1550012950882,부산광역시 부산진구 가야대로 589,부산 부산진,1,스타벅스
407,서울특별시,강남구,스타벅스,청담역점,127.051146995902,37.517676320509295,서울특별시 강남구 삼성로 646,서울 강남,1,스타벅스
408,서울특별시,중구,스타벅스소공로북창점,소공로북창점,126.97892425905,37.56371213512379,서울특별시 중구 세종대로18길 32,서울 중구,1,스타벅스
409,서울특별시,양천구,스타벅스,오목교사거리점,126.87625414675101,37.5241430317764,서울특별시 양천구 오목로 350,서울 양천,1,스타벅스
410,부산광역시,강서구,스타벅스명지오션시티점,명지오션시티점,128.903180537101,35.0840433496121,부산광역시 강서구 명지오션시티11로 66,부산 강서,1,스타벅스
411,서울특별시,중랑구,스타벅스,-점,127.09250549276199,37.597870460692,서울특별시 중랑구 상봉로 131,서울 중랑,1,스타벅스
412,서울특별시,영등포구,스타벅스,선유도역점,126.89459081557101,37.537300079323,서울특별시 영등포구 양평로 115,서울 영등포,1,스타벅스
413,서울특별시,중구,스타벅스,한국프레스센터점,126.97785493719,37.5674151730747,서울특별시 중구 세종대로 124,서울 중구,1,스타벅스
414,서울특별시,종로구,스타벅스동묘앞역점동묘앞역점,동묘앞역점동묘앞역점,127.016068581604,37.5727136114594,서울특별시 종로구 종로 344,서울 종로,1,스타벅스
415,서울특별시,영등포구,스타벅스,여의도역점,126.923429755471,37.523357078957,서울특별시 영등포구 의사당대로 83,서울 영등포,1,스타벅스
416,서울특별시,용산구,스타벅스,서울타워점,126.98785574876001,37.5511113627592,서울특별시 용산구 남산공원길 105,서울 용산,1,스타벅스
417,서울특별시,마포구,스타벅스서교동사거리점,서교동사거리점,126.918561136612,37.553407372579606,서울특별시 마포구 양화로 105,서울 마포,1,스타벅스
418,서울특별시,서초구,스타벅스,방배점,126.99050928001002,37.49194416824479,서울특별시 서초구 방배로 211,서울 서초,1,스타벅스
419,서울특별시,강남구,스타벅스역삼럭키점,역삼럭키점,127.039391664754,37.492225610599704,서울특별시 강남구 도곡로 183,서울 강남,1,스타벅스
420,부산광역시,연제구,스타벅스부산교대역점,부산교대역점,129.081252384634,35.196504358585294,부산광역시 연제구 명륜로 3,부산 연제,1,스타벅스
421,서울특별시,중구,스타벅스,국민은행명동점,126.982828101442,37.5646378662118,서울특별시 중구 남대문로 84,서울 중구,1,스타벅스
422,서울특별시,성북구,스타벅스종암점,종암점,127.033983452137,37.6011813308853,서울특별시 성북구 종암로 122,서울 성북,1,스타벅스
423,서울특별시,강남구,스타벅스포스코사거리점,포스코사거리점,127.057428066223,37.5075627123392,서울특별시 강남구 테헤란로 505,서울 강남,1,스타벅스
424,부산광역시,동래구,스타벅스,동래미남DT점,129.07206987370702,35.207186283523,부산광역시 동래구 충렬대로 101,부산 동래,1,스타벅스
425,서울특별시,동대문구,스타벅스신설동역점,신설동역점,127.02550323167802,37.5767024003417,서울특별시 동대문구 왕산로 19,서울 동대문,1,스타벅스
426,서울특별시,강서구,스타벅스화곡동점,화곡동점,126.83756898643298,37.5405548865621,서울특별시 강서구 화곡로 142,서울 강서,1,스타벅스
427,서울특별시,송파구,스타벅스,문정로데오점,127.126233039197,37.4918996397466,서울특별시 송파구 동남로 141,서울 송파,1,스타벅스
428,서울특별시,서초구,스타벅스청계산입구역점,청계산입구역점,127.05625242638901,37.4472723955747,서울특별시 서초구 청계산로 203,서울 서초,1,스타벅스
429,서울특별시,강서구,스타벅스양천향교역점,양천향교역점,126.840442028048,37.5669203191806,서울특별시 강서구 강서로 463,서울 강서,1,스타벅스
430,서울특별시,중구,스타벅스,남산스테이트점,126.982911122996,37.5601964424547,서울특별시 중구 퇴계로 100,서울 중구,1,스타벅스
431,서울특별시,중구,스타벅스중구저동점,중구저동점,126.99033643077,37.56436893263809,서울특별시 중구 수표로 34,서울 중구,1,스타벅스
432,서울특별시,강남구,스타벅스,논현힐탑점,127.032255003449,37.5115850987019,서울특별시 강남구 논현로 648,서울 강남,1,스타벅스
433,부산광역시,기장군,스타벅스부산프리미엄점,부산프리미엄점,129.234970505052,35.3237482824346,부산광역시 기장군 장안읍 정관로 1133,부산 기장,1,스타벅스
434,서울특별시,중구,스타벅스,명동미래점,126.984532402493,37.5641659751905,서울특별시 중구 명동7길 8,서울 중구,1,스타벅스
435,서울특별시,영등포구,스타벅스,여의도호성점,126.92927506344101,37.5204367716676,서울특별시 영등포구 여의대방로65길 24,서울 영등포,1,스타벅스
436,서울특별시,마포구,스타벅스신촌오거리점,신촌오거리점,126.93466360149598,37.5551666257155,서울특별시 마포구 신촌로16길 10,서울 마포,1,스타벅스
437,부산광역시,부산진구,스타벅스,서면트레이더스점,129.052578034968,35.163919371925004,부산광역시 부산진구 시민공원로 31,부산 부산진,1,스타벅스
438,서울특별시,강서구,스타벅스염창역점,염창역점,126.87452635372,37.547274247042296,서울특별시 강서구 공항대로 627,서울 강서,1,스타벅스
439,서울특별시,서대문구,스타벅스충정타워점,충정타워점,126.964069882556,37.5598884579046,서울특별시 서대문구 서소문로 21,서울 서대문,1,스타벅스
440,서울특별시,마포구,스타벅스마포이마트점,마포이마트점,126.953346488998,37.542421791058295,서울특별시 마포구 백범로 212,서울 마포,1,스타벅스
441,서울특별시,강동구,스타벅스,천호이마트점,127.12513253438298,37.5387195343382,서울특별시 강동구 천호대로 1017,서울 강동,1,스타벅스
442,서울특별시,동작구,스타벅스숭실대입구역점,숭실대입구역점,126.952704694419,37.4968681980081,서울특별시 동작구 상도로 354,서울 동작,1,스타벅스
443,서울특별시,영등포구,스타벅스영등포신길DT점,영등포신길DT점,126.91005961849899,37.5045648097649,서울특별시 영등포구 신길로 137,서울 영등포,1,스타벅스
444,서울특별시,중구,스타벅스,명동중앙로점,126.98573772021099,37.5637618569889,서울특별시 중구 명동길 60,서울 중구,1,스타벅스
445,서울특별시,중구,스타벅스약수역점,약수역점,127.01071622933998,37.5554228939156,서울특별시 중구 다산로 129,서울 중구,1,스타벅스
446,서울특별시,중구,스타벅스회현역점,회현역점,126.980582926744,37.5591131321314,서울특별시 중구 퇴계로 72,서울 중구,1,스타벅스
447,서울특별시,강남구,스타벅스대치사거리점,대치사거리점,127.05881553706499,37.5033568327036,서울특별시 강남구 삼성로 402,서울 강남,1,스타벅스
448,서울특별시,서초구,스타벅스,반포역점,127.011922479411,37.508614488461795,서울특별시 서초구 신반포로 257,서울 서초,1,스타벅스
449,서울특별시,중구,스타벅스명동입구점,명동입구점,126.982258687479,37.5632273331076,서울특별시 중구 남대문로 68-1,서울 중구,1,스타벅스
450,서울특별시,관악구,스타벅스낙성대DT점,낙성대DT점,126.96500010525101,37.4761982963166,서울특별시 관악구 남부순환로 1948,서울 관악,1,스타벅스
451,서울특별시,동작구,스타벅스,중앙대점,126.95812885181401,37.5069358330654,서울특별시 동작구 흑석로 75-1,서울 동작,1,스타벅스
452,서울특별시,강남구,스타벅스강남우성점,강남우성점,127.030693855019,37.49235279858821,서울특별시 강남구 강남대로 328,서울 강남,1,스타벅스
453,서울특별시,성북구,스타벅스성신여대정문,성신여대정문점,127.01884212683399,37.59082962073969,서울특별시 성북구 보문로34길 62,서울 성북,1,스타벅스
454,서울특별시,영등포구,스타벅스,국회의사당역점,126.916882222676,37.5278654998234,서울특별시 영등포구 의사당대로 8,서울 영등포,1,스타벅스
455,서울특별시,강북구,스타벅스,미아뉴타운점,127.021108114965,37.6183841817231,서울특별시 강북구 삼양로 161,서울 강북,1,스타벅스
456,서울특별시,용산구,스타벅스한남동점,한남동점,127.010920838672,37.5347996427069,서울특별시 용산구 독서당로 94,서울 용산,1,스타벅스
457,부산광역시,수영구,스타벅스광안비치점,광안비치점,129.11774096458,35.1531049335463,부산광역시 수영구 광안로62번길 39,부산 수영,1,스타벅스
458,서울특별시,마포구,스타벅스커피마포염리,커피마포염리점,126.94746278019699,37.5439913688051,서울특별시 마포구 독막로 311,서울 마포,1,스타벅스
459,서울특별시,양천구,스타벅스,목동오목로점,126.868376108501,37.5259149373251,서울특별시 양천구 오목로 279,서울 양천,1,스타벅스
460,서울특별시,강서구,스타벅스화곡DT점,화곡DT점,126.86311230232201,37.5350639785405,서울특별시 강서구 등촌로 57,서울 강서,1,스타벅스
461,부산광역시,사하구,스타벅스을숙도강변DT점,을숙도강변DT점,128.959639977562,35.1154475120822,부산광역시 사하구 하신번영로 381-6,부산 사하,1,스타벅스
462,서울특별시,금천구,스타벅스가산디지털단지역점,가산디지털단지역점,126.883859005074,37.4814335948223,서울특별시 금천구 벚꽃로 298,서울 금천,1,스타벅스
463,서울특별시,중구,스타벅스,신당역사거리점,127.01644066132499,37.565940863069,서울특별시 중구 다산로 258,서울 중구,1,스타벅스
464,서울특별시,강남구,스타벅스압구정점,압구정점,127.029541735527,37.526322072252796,서울특별시 강남구 압구정로30길 17,서울 강남,1,스타벅스
465,서울특별시,강동구,스타벅스강동역점,강동역점,127.133078371911,37.5365615358794,서울특별시 강동구 천호대로 1089,서울 강동,1,스타벅스
466,부산광역시,해운대구,스타벅스부산재송DT점,부산재송DT점,129.124131131116,35.1812140717086,부산광역시 해운대구 해운대로 185-8,부산 해운대,1,스타벅스
467,서울특별시,강남구,스타벅스대치은마사거리점,대치은마사거리점,127.06015953382901,37.4989974073525,서울특별시 강남구 도곡로 457,서울 강남,1,스타벅스
468,서울특별시,마포구,스타벅스합정점,합정점,126.91204590555799,37.5500407049077,서울특별시 마포구 월드컵로1길 14,서울 마포,1,스타벅스
469,부산광역시,기장군,스타벅스동부산DT,동부산DT점,129.21102711507,35.1840720054714,부산광역시 기장군 기장읍 기장해안로 54,부산 기장,1,스타벅스
470,부산광역시,기장군,스타벅스,동부산DT점,129.21102711507,35.1840720054714,부산광역시 기장군 기장읍 기장해안로 54,부산 기장,1,스타벅스
471,서울특별시,중구,스타벅스,연세세브란스점,126.973615890497,37.55708849742809,서울특별시 중구 통일로 10,서울 중구,1,스타벅스
472,부산광역시,기장군,스타벅스동부산DT,동부산DT점,129.21083005414602,35.1841100307052,부산광역시 기장군 기장읍 기장해안로 56,부산 기장,1,스타벅스
473,서울특별시,송파구,스타벅스,송파방이DT점,127.120565823608,37.5065088438119,서울특별시 송파구 오금로 241,서울 송파,1,스타벅스
474,부산광역시,해운대구,스타벅스부산재송DT,부산재송DT점,129.12400002163,35.181260357632,부산광역시 해운대구 해운대로 189,부산 해운대,1,스타벅스
475,서울특별시,영등포구,스타벅스,영등포KT점,126.905019084861,37.526755944545606,서울특별시 영등포구 영중로 119,서울 영등포,1,스타벅스
476,부산광역시,동래구,스타벅스사직구장점,사직구장점,129.06138484985502,35.1962835154483,부산광역시 동래구 사직북로 4,부산 동래,1,스타벅스
477,서울특별시,양천구,스타벅스,목동8단지점,126.86881902233101,37.5205579957556,서울특별시 양천구 목동서로 299,서울 양천,1,스타벅스
478,서울특별시,서초구,스타벅스,방배카페골목점,126.98655264751301,37.493523177117,서울특별시 서초구 방배중앙로 162,서울 서초,1,스타벅스
479,서울특별시,강남구,스타벅스,청담스타점,127.04181932969101,37.5252509543256,서울특별시 강남구 도산대로57길 24,서울 강남,1,스타벅스
480,서울특별시,용산구,스타벅스,이촌역점,126.97039214150699,37.5248570913299,서울특별시 용산구 서빙고로 67,서울 용산,1,스타벅스
481,서울특별시,마포구,스타벅스,서강대흥역점,126.94155205656,37.5482545237074,서울특별시 마포구 백범로 89,서울 마포,1,스타벅스
482,서울특별시,서대문구,스타벅스,연희동점,126.93050216113501,37.566797454407,서울특별시 서대문구 연희로 97,서울 서대문,1,스타벅스
483,서울특별시,중구,스타벅스,동대문점,127.00719164478501,37.5651606310157,서울특별시 중구 장충단로 229,서울 중구,1,스타벅스
484,부산광역시,수영구,스타벅스,금련산역점,129.110570722879,35.1471946665657,부산광역시 수영구 수영로464번길 6,부산 수영,1,스타벅스
485,서울특별시,강남구,스타벅스청담영동대로점,청담영동대로점,127.05644099938101,37.5221789486327,서울특별시 강남구 영동대로 720,서울 강남,1,스타벅스
486,서울특별시,동대문구,스타벅스,답십리역점,127.051102662847,37.568495187971,서울특별시 동대문구 천호대로 263,서울 동대문,1,스타벅스
487,서울특별시,서초구,스타벅스,강남대로논현점,127.022582353053,37.507360608755995,서울특별시 서초구 강남대로85길 5,서울 서초,1,스타벅스
488,부산광역시,수영구,스타벅스,수영역점,129.114500472629,35.1657722223676,부산광역시 수영구 수영로 671,부산 수영,1,스타벅스
489,서울특별시,마포구,스타벅스서강광흥창역점,서강광흥창역점,126.931678534065,37.549418048525,서울특별시 마포구 서강로 69,서울 마포,1,스타벅스
490,부산광역시,사하구,스타벅스,을숙도강변DT점,128.959562347489,35.1153760139958,부산광역시 사하구 하신번영로 381-6,부산 사하,1,스타벅스
491,서울특별시,관악구,스타벅스서울대역점,서울대역점,126.95220514258999,37.4816269954237,서울특별시 관악구 남부순환로 1817,서울 관악,1,스타벅스
492,서울특별시,강서구,스타벅스양천향교역,양천향교역점,126.84055856385,37.5674350512757,서울특별시 강서구 강서로 471,서울 강서,1,스타벅스
493,서울특별시,강서구,스타벅스,화곡DT점,126.863169824979,37.535001459722,서울특별시 강서구 등촌로 57,서울 강서,1,스타벅스
494,서울특별시,마포구,스타벅스,마포염리점,126.94746278019699,37.5439913688051,서울특별시 마포구 독막로 311,서울 마포,1,스타벅스
495,서울특별시,강남구,스타벅스신사가로수점,신사가로수점,127.022506036871,37.5218849410754,서울특별시 강남구 압구정로12길 32,서울 강남,1,스타벅스
496,서울특별시,영등포구,스타벅스,여의도공원점,126.924872251138,37.5292630435403,서울특별시 영등포구 여의공원로 101,서울 영등포,1,스타벅스
497,서울특별시,중구,스타벅스,동대입구역점,127.00613308162201,37.559637334572,서울특별시 중구 장충단로 166,서울 중구,1,스타벅스
498,서울특별시,용산구,스타벅스,남영동점,126.97223809158899,37.5428580456495,서울특별시 용산구 한강대로 275,서울 용산,1,스타벅스
499,서울특별시,송파구,스타벅스송파구청점,송파구청점,127.107405691887,37.5146007564183,서울특별시 송파구 오금로 87,서울 송파,1,스타벅스
500,서울특별시,중구,스타벅스신세계본점,신세계본점,126.98075850417901,37.5603490764434,서울특별시 중구 퇴계로 77,서울 중구,1,스타벅스
501,서울특별시,강서구,스타벅스양천향교역,양천향교역점,126.840442028048,37.5669203191806,서울특별시 강서구 강서로 463,서울 강서,1,스타벅스
502,부산광역시,중구,스타벅스자갈치역점,자갈치역점,129.029733589058,35.098394706438896,부산광역시 중구 구덕로 54-1,부산 중구,1,스타벅스
503,서울특별시,동대문구,스타벅스외대정문점,외대정문점,127.059209152241,37.5953751605981,서울특별시 동대문구 이문로 93,서울 동대문,1,스타벅스
504,서울특별시,서초구,스타벅스이수역사거리점,이수역사거리점,126.983047389605,37.4859872810427,서울특별시 서초구 서초대로 3-4,서울 서초,1,스타벅스
505,부산광역시,중구,스타벅스국제시장점,국제시장점,129.02860431745302,35.1027941273461,부산광역시 중구 대청로 80,부산 중구,1,스타벅스
506,서울특별시,서초구,스타벅스커피강남대로신사,커피강남대로신사점,127.019520989445,37.514850016339395,서울특별시 서초구 강남대로 595,서울 서초,1,스타벅스
507,서울특별시,성동구,스타벅스,성수역점,127.05694534325599,37.5432225413094,서울특별시 성동구 성수이로 94,서울 성동,1,스타벅스
508,서울특별시,노원구,스타벅스공릉역점,공릉역점,127.072254551413,37.6263661213083,서울특별시 노원구 동일로 1081,서울 노원,1,스타벅스
509,부산광역시,남구,스타벅스,동명대DT점,129.098943540848,35.123116344351104,부산광역시 남구 신선로 423,부산 남구,1,스타벅스
510,서울특별시,영등포구,스타벅스,국회대로점,126.919574282578,37.5302599014954,서울특별시 영등포구 국회대로 786,서울 영등포,1,스타벅스
511,서울특별시,송파구,스타벅스송파위례점,송파위례점,127.14374389224501,37.478547924507,서울특별시 송파구 위례광장로 230,서울 송파,1,스타벅스
512,부산광역시,연제구,스타벅스연산시티타워점,연산시티타워점,129.08069049691798,35.1880724097837,부산광역시 연제구 중앙대로 1125,부산 연제,1,스타벅스
513,서울특별시,강남구,스타벅스,강남구청정문점,127.04595802357201,37.5183012998145,서울특별시 강남구 학동로 419,서울 강남,1,스타벅스
514,서울특별시,송파구,스타벅스문정하비오점,문정하비오점,127.12487230133101,37.4796170833121,서울특별시 송파구 송파대로 111,서울 송파,1,스타벅스
515,서울특별시,강서구,스타벅스,가양역점,126.853258269858,37.5615852559942,서울특별시 강서구 양천로 476,서울 강서,1,스타벅스
516,서울특별시,서대문구,스타벅스,홍제역점,126.943833500618,37.588659503927204,서울특별시 서대문구 통일로 451,서울 서대문,1,스타벅스
517,서울특별시,구로구,스타벅스구로디지털타워점,구로디지털타워점,126.89650510613701,37.48338151459271,서울특별시 구로구 디지털로32길 30,서울 구로,1,스타벅스
518,서울특별시,송파구,스타벅스잠실대교남단점,잠실대교남단점,127.098885013703,37.515779517438396,서울특별시 송파구 올림픽로35길 141,서울 송파,1,스타벅스
519,서울특별시,은평구,스타벅스,연신내점,126.91988220878099,37.6202221317245,서울특별시 은평구 통일로 867,서울 은평,1,스타벅스
520,서울특별시,서초구,스타벅스,서울고속터미널점,127.00681633008001,37.5064271601893,서울특별시 서초구 신반포로 194,서울 서초,1,스타벅스
521,부산광역시,남구,스타벅스동명대DT점,동명대DT점,129.09895499486998,35.123152296228106,부산광역시 남구 신선로 423,부산 남구,1,스타벅스
522,서울특별시,중구,스타벅스,을지로내외빌딩점,126.983663297339,37.5664831848697,서울특별시 중구 을지로 51,서울 중구,1,스타벅스
523,서울특별시,은평구,스타벅스,연신내점,126.919789644121,37.6203564387311,서울특별시 은평구 통일로 869,서울 은평,1,스타벅스
524,부산광역시,수영구,스타벅스,금련산역점,129.110444877987,35.1468172367236,부산광역시 수영구 수영로 460,부산 수영,1,스타벅스
525,서울특별시,동대문구,스타벅스경희대삼거리점,경희대삼거리점,127.052010174093,37.5915602101229,서울특별시 동대문구 회기로 141,서울 동대문,1,스타벅스
526,서울특별시,중구,스타벅스신세계본점5F,신세계본점5F점,126.98096592536301,37.5609095133129,서울특별시 중구 소공로 63,서울 중구,1,스타벅스
527,서울특별시,금천구,스타벅스,금천시흥점,126.903216919415,37.448870700207706,서울특별시 금천구 시흥대로 164,서울 금천,1,스타벅스
528,서울특별시,송파구,스타벅스,잠실대교남단점,127.098885013703,37.515779517438396,서울특별시 송파구 송파대로 570,서울 송파,1,스타벅스
529,서울특별시,송파구,스타벅스문정역점,문정역점,127.120744114354,37.4845512962666,서울특별시 송파구 송파대로 167,서울 송파,1,스타벅스
530,서울특별시,금천구,스타벅스,독산사거리점,126.898645735596,37.4715797313437,서울특별시 금천구 시흥대로 426,서울 금천,1,스타벅스
531,서울특별시,서초구,스타벅스,강남대로신사점,127.019520989445,37.514850016339395,서울특별시 서초구 강남대로 595,서울 서초,1,스타벅스
532,서울특별시,중구,스타벅스,대우재단빌딩점,126.97513986945499,37.5565521000357,서울특별시 중구 퇴계로 18,서울 중구,1,스타벅스
533,서울특별시,성북구,스타벅스,미아점,127.02930198531601,37.607612382103895,서울특별시 성북구 동소문로 314,서울 성북,1,스타벅스
534,서울특별시,성동구,스타벅스황학사거리점,황학사거리점,127.02406214788799,37.56654474019409,서울특별시 성동구 왕십리로 410,서울 성동,1,스타벅스
535,서울특별시,강서구,스타벅스,마곡GMG점,126.82898701343201,37.560391911309,서울특별시 강서구 마곡중앙6로 16,서울 강서,1,스타벅스
536,서울특별시,양천구,스타벅스,목동역점,126.863793615607,37.526699893616794,서울특별시 양천구 목동로 203,서울 양천,1,스타벅스
537,서울특별시,중구,스타벅스,을지로국제빌딩점,126.982230332574,37.5669754231844,서울특별시 중구 남대문로 109,서울 중구,1,스타벅스
538,서울특별시,강남구,스타벅스강남점,강남점,127.028564755794,37.497831750028794,서울특별시 강남구 강남대로 390,서울 강남,1,스타벅스
539,서울특별시,강남구,스타벅스강남오거리점,강남오거리점,127.026643378379,37.5020959446628,서울특별시 강남구 봉은사로2길 39,서울 강남,1,스타벅스
540,서울특별시,노원구,스타벅스노원마들역점,노원마들역점,127.057078652885,37.6609627165363,서울특별시 노원구 노원로 569,서울 노원,1,스타벅스
541,서울특별시,강서구,스타벅스마곡나루역점,마곡나루역점,126.825946975642,37.5680294825785,서울특별시 강서구 마곡중앙로 161-17,서울 강서,1,스타벅스
542,부산광역시,중구,스타벅스,-점,129.03585346427602,35.1079154692235,부산광역시 중구 중앙대로115번길 1-6,부산 중구,1,스타벅스
543,서울특별시,용산구,스타벅스,이촌점,126.97726502544201,37.5186365047611,서울특별시 용산구 이촌로 276,서울 용산,1,스타벅스
544,서울특별시,동작구,스타벅스신대방삼거리역점,신대방삼거리역점,126.931761952017,37.49993345549621,서울특별시 동작구 상도로 102,서울 동작,1,스타벅스
545,부산광역시,해운대구,스타벅스,해운대점,129.159613384105,35.163329683637,부산광역시 해운대구 구남로 9,부산 해운대,1,스타벅스
546,서울특별시,광진구,스타벅스,올림픽대교북단점,127.095252872366,37.541152496608,서울특별시 광진구 광나루로 608,서울 광진,1,스타벅스
547,서울특별시,관악구,스타벅스,신림DT점,126.90840119664401,37.48096909195171,서울특별시 관악구 남부순환로 1419,서울 관악,1,스타벅스
548,서울특별시,마포구,스타벅스,마포경찰서후문점,126.953588789673,37.5509928534831,서울특별시 마포구 마포대로 173-14,서울 마포,1,스타벅스
549,부산광역시,금정구,스타벅스,온천장역DT점,129.086559430123,35.2239490044015,부산광역시 금정구 식물원로 13,부산 금정,1,스타벅스
550,서울특별시,마포구,스타벅스공덕,공덕점,126.95296884941901,37.545959541743606,서울특별시 마포구 마포대로 130,서울 마포,1,스타벅스
551,서울특별시,동작구,스타벅스역점,역점,126.931761952017,37.49993345549621,서울특별시 동작구 상도로 102,서울 동작,1,스타벅스
552,부산광역시,사상구,스타벅스,동서대DT점,129.009693433747,35.150700335595396,부산광역시 사상구 가야대로 338,부산 사상,1,스타벅스
553,서울특별시,성동구,스타벅스,뚝섬역점,127.049096357394,37.546439416062604,서울특별시 성동구 아차산로 42,서울 성동,1,스타벅스
554,서울특별시,구로구,스타벅스신도림점,신도림점,126.88394240739599,37.505465255199596,서울특별시 구로구 경인로 610,서울 구로,1,스타벅스
555,부산광역시,금정구,스타벅스,온천장역DT점,129.086484348439,35.224084885290004,부산광역시 금정구 식물원로 13,부산 금정,1,스타벅스
556,서울특별시,서대문구,스타벅스,신촌역점,126.934500325448,37.55630046248621,서울특별시 서대문구 신촌로 73,서울 서대문,1,스타벅스
557,서울특별시,용산구,스타벅스,신용산역점,126.966401274358,37.52875980441471,서울특별시 용산구 한강대로 95,서울 용산,1,스타벅스
558,서울특별시,마포구,스타벅스,홍대공항철도역점,126.92519108881599,37.557495558031796,서울특별시 마포구 양화로 178,서울 마포,1,스타벅스
559,서울특별시,송파구,스타벅스,송파개롱역점,127.12817165916599,37.5089890769025,서울특별시 송파구 마천로7길 14,서울 송파,1,스타벅스
560,부산광역시,해운대구,스타벅스,센텀파크점,129.123619904461,35.1767749992096,부산광역시 해운대구 센텀중앙로 145,부산 해운대,1,스타벅스
561,서울특별시,금천구,스타벅스,가산브이타워점,126.88368419181002,37.477224052987296,서울특별시 금천구 가산디지털1로 128,서울 금천,1,스타벅스
562,서울특별시,용산구,스타벅스,이촌역점,126.972331235072,37.523702619066796,서울특별시 용산구 서빙고로 69,서울 용산,1,스타벅스
563,서울특별시,서초구,스타벅스,미스타점,127.04410639234501,37.4736569936191,서울특별시 서초구 언남10길 10,서울 서초,1,스타벅스
564,서울특별시,은평구,스타벅스,연신내역사거리점,126.92204535942699,37.6186831321768,서울특별시 은평구 통일로 842,서울 은평,1,스타벅스
565,서울특별시,강서구,스타벅스,방화DT점,126.816370981046,37.5744392795603,서울특별시 강서구 방화대로 375,서울 강서,1,스타벅스
566,서울특별시,서초구,스타벅스,서초우성사거리점,127.029220063815,37.4935120699427,서울특별시 서초구 강남대로 343,서울 서초,1,스타벅스
567,서울특별시,강남구,스타벅스,압구정신원빌딩R점,127.03309175368099,37.527387399188,서울특별시 강남구 언주로 861,서울 강남,1,스타벅스
568,서울특별시,송파구,스타벅스,-점,127.12307571907301,37.4862896561624,서울특별시 송파구 송파대로 180,서울 송파,1,스타벅스
569,서울특별시,서초구,스타벅스,강남교보타워R점,127.02408842294201,37.503750825160296,서울특별시 서초구 강남대로 465,서울 서초,1,스타벅스
