,시도명,시군구명,상호명,지점명,경도,위도,도로명주소,ID,이디야 매장수,브랜드명
0,서울특별시,영등포구,이디야커피,신길역점,126.918061930143,37.5151175359347,서울특별시 영등포구 영등포로 353,서울 영등포,1,이디야
1,부산광역시,사하구,이디야커피,부산다대포점,128.966690081527,35.0482002400717,부산광역시 사하구 다대로 682,부산 사하,1,이디야
2,서울특별시,구로구,이디야커피,이마트구로점,126.897869806414,37.4843854057524,서울특별시 구로구 디지털로32길 43,서울 구로,1,이디야
3,서울특별시,노원구,이디야커피,중계롯데우성점,127.072753764215,37.646364068414,서울특별시 노원구 노원로22길 34,서울 노원,1,이디야
4,서울특별시,성동구,이디야커피,금호역점,127.01779121502399,37.5484267689606,서울특별시 성동구 장터길 17-1,서울 성동,1,이디야
5,서울특별시,강남구,이디야커피,-,127.064789913491,37.5085853583327,서울특별시 강남구 테헤란로104길 8,서울 강남,1,이디야
6,서울특별시,종로구,이디야커피,창신점,127.01290797558599,37.57202045396421,서울특별시 종로구 종로 316-1,서울 종로,1,이디야
7,서울특별시,용산구,이디야IBK고객센터,-,127.007036466984,37.535055380321204,서울특별시 용산구 한남대로 72,서울 용산,1,이디야
8,서울특별시,종로구,이디야커피,-,126.95630560715,37.601231770630896,서울특별시 종로구 홍지문2길 6,서울 종로,1,이디야
9,서울특별시,동대문구,이디야커피,외대점,127.061252936653,37.595841955415004,서울특별시 동대문구 휘경로 12,서울 동대문,1,이디야
10,서울특별시,서대문구,이디야서대문점2호,-,126.965217701593,37.56691763287471,서울특별시 서대문구 통일로 141,서울 서대문,1,이디야
11,부산광역시,영도구,이디야커피,부산영도대교동점,129.042133362317,35.0911135913128,부산광역시 영도구 태종로 104,부산 영도,1,이디야
12,서울특별시,중구,이디야커피,북창동점,126.977555664865,37.563637217431705,서울특별시 중구 남대문로1길 57-1,서울 중구,1,이디야
13,부산광역시,부산진구,이디야커피,부산동의대중앙점,129.03461270703002,35.1477228300769,부산광역시 부산진구 엄광로 184,부산 부산진,1,이디야
14,서울특별시,동작구,이디야커피,해군회관점,126.92224514165702,37.5042531290316,서울특별시 동작구 여의대방로 194,서울 동작,1,이디야
15,서울특별시,금천구,이디야커피,가산에이스점,126.88126965534201,37.4829589044718,서울특별시 금천구 가산디지털1로 196,서울 금천,1,이디야
16,서울특별시,도봉구,이디야커피,쌍문중앙점,127.03630679868,37.6519376946777,서울특별시 도봉구 도봉로 519,서울 도봉,1,이디야
17,서울특별시,송파구,이디야커피,신천역점,127.08521466576599,37.510664555968596,서울특별시 송파구 백제고분로7길 58,서울 송파,1,이디야
18,서울특별시,중구,이디야커피,-,126.99123245425899,37.5625564857212,서울특별시 중구 퇴계로27길 31,서울 중구,1,이디야
19,서울특별시,노원구,이디야커피,광운대점,127.058407824624,37.6203185920224,서울특별시 노원구 광운로 29,서울 노원,1,이디야
20,서울특별시,중구,이디야커피,명동중앙점,126.985273490838,37.562937919186,서울특별시 중구 명동10길 20,서울 중구,1,이디야
21,부산광역시,동래구,이디야커피,부산낙민점,129.095617448958,35.1941938937776,부산광역시 동래구 안남로 32,부산 동래,1,이디야
22,서울특별시,동대문구,이디야커피전농뉴타운점,전농뉴타운점,127.049604240039,37.5750607679141,서울특별시 동대문구 답십리로 77,서울 동대문,1,이디야
23,서울특별시,중구,이디야커피,황학롯데캐슬점,127.021448203321,37.5708030625306,서울특별시 중구 청계천로 400,서울 중구,1,이디야
24,서울특별시,은평구,이디야커피,독바위역점,126.933289862075,37.6181455875127,서울특별시 은평구 불광로 128,서울 은평,1,이디야
25,서울특별시,서초구,이디야커피,양재언남점,127.045397700723,37.4716851007454,서울특별시 서초구 동산로 60,서울 서초,1,이디야
26,서울특별시,성북구,이디야커피,동덕여대점,127.042263523491,37.604591675041796,서울특별시 성북구 화랑로13길 28,서울 성북,1,이디야
27,서울특별시,성동구,이디야커피,뚝섬역점,127.048801793851,37.5473561138639,서울특별시 성동구 상원4길 4,서울 성동,1,이디야
28,부산광역시,남구,이디야커피,대연황령점,129.088736797378,35.1516924519432,부산광역시 남구 황령대로319번가길 158-7,부산 남구,1,이디야
29,부산광역시,해운대구,이디야커피,부산해운대스위첸점,129.178017039493,35.1729591161262,부산광역시 해운대구 세실로 80,부산 해운대,1,이디야
30,서울특별시,은평구,이디야커피,녹번동점,126.926957295701,37.6087264624303,서울특별시 은평구 진흥로 156,서울 은평,1,이디야
31,서울특별시,광진구,이디야커피,어린이대공원역점,127.071862172364,37.547611713021,서울특별시 광진구 광나루로 380,서울 광진,1,이디야
32,서울특별시,중구,이디야커피,신당점,127.014831070946,37.56353066431609,서울특별시 중구 다산로35길 11,서울 중구,1,이디야
33,서울특별시,강북구,이디야커피,-,127.02148953801701,37.6195316618627,서울특별시 강북구 솔샘로 257,서울 강북,1,이디야
34,서울특별시,구로구,이디야커피,구일역점,126.87199695045601,37.4950618711908,서울특별시 구로구 구일로 110,서울 구로,1,이디야
35,서울특별시,강동구,이디야커피,명일중앙점,127.145776117912,37.5462953721236,서울특별시 강동구 상암로 210,서울 강동,1,이디야
36,부산광역시,영도구,이디야커피,부산영도태종로점,129.038083815277,35.0926266303499,부산광역시 영도구 태종로 64-1,부산 영도,1,이디야
37,부산광역시,중구,이디야커피숍,-,129.029561383105,35.097783214302694,부산광역시 중구 자갈치로47번길 6-1,부산 중구,1,이디야
38,서울특별시,서대문구,이디야커피이대역점,이대역점,126.94558154972,37.5570396853905,서울특별시 서대문구 신촌로 177,서울 서대문,1,이디야
39,서울특별시,송파구,이디야커피,개롱역점,127.136570578508,37.4986344980864,서울특별시 송파구 오금로 407,서울 송파,1,이디야
40,서울특별시,광진구,이디야커피,광진구청점,127.083388022568,37.5397814997975,서울특별시 광진구 자양로 136,서울 광진,1,이디야
41,서울특별시,강서구,이디야커피,우장산역점,126.83580355579201,37.5478448766996,서울특별시 강서구 강서로45길 5,서울 강서,1,이디야
42,서울특별시,성동구,이디야커피,옥수역점,127.01669865017999,37.5420022181537,서울특별시 성동구 한림말5길 9,서울 성동,1,이디야
43,부산광역시,서구,이디야커피,부산구덕로점,129.016115480635,35.1137433278159,부산광역시 서구 구덕로 336-2,부산 서구,1,이디야
44,부산광역시,해운대구,이디야커피,부산양운사거리점,129.16692795377898,35.1736162959496,부산광역시 해운대구 좌동순환로 79,부산 해운대,1,이디야
45,서울특별시,동작구,이디야커피,장승배기역점,126.94019110088101,37.505280512361395,서울특별시 동작구 상도로 193,서울 동작,1,이디야
46,서울특별시,광진구,이디야커피자양동점,자양동점,127.085936322936,37.5321783405397,서울특별시 광진구 자양로 46,서울 광진,1,이디야
47,부산광역시,부산진구,이디야커피,부산가야동의대점,129.036452667343,35.1543503898738,부산광역시 부산진구 가야대로 590-1,부산 부산진,1,이디야
48,서울특별시,도봉구,이디야커피,신창점,127.03809509027501,37.638932350755404,서울특별시 도봉구 덕릉로 235,서울 도봉,1,이디야
49,부산광역시,북구,이디야커피,부산방통대점,129.007232183804,35.2243195535215,부산광역시 북구 학사로17번길 4,부산 북구,1,이디야
50,서울특별시,강남구,이디야커피,대청역점,127.077635139267,37.494197347193,서울특별시 강남구 개포로109길 34,서울 강남,1,이디야
51,서울특별시,동대문구,이디야커피,전농사거리점,127.059500885442,37.57759087441671,서울특별시 동대문구 사가정로 132,서울 동대문,1,이디야
52,부산광역시,부산진구,이디야커피,연지자이점,129.049872463022,35.1720463606532,부산광역시 부산진구 새싹로 178,부산 부산진,1,이디야
53,부산광역시,동래구,이디야커피,부산동래내성점,129.075292291478,35.2025336093369,부산광역시 동래구 여고북로 192,부산 동래,1,이디야
54,서울특별시,강남구,이디야커피,도산사거리점,127.03614303684401,37.5206184101321,서울특별시 강남구 언주로148길 14,서울 강남,1,이디야
55,부산광역시,해운대구,이디야커피,반송도서관점,129.148857710525,35.22503231897321,부산광역시 해운대구 아랫반송로 25,부산 해운대,1,이디야
56,부산광역시,부산진구,이디야커피,부산경동파크점,129.05733218341,35.1606239472302,부산광역시 부산진구 새싹로 30,부산 부산진,1,이디야
57,부산광역시,해운대구,이디야커피,-,129.183244610955,35.1685635237029,부산광역시 해운대구 좌동순환로 307-1,부산 해운대,1,이디야
58,서울특별시,강남구,이디야커피,역삼역점,127.03522024203501,37.5017878629869,서울특별시 강남구 테헤란로25길 17,서울 강남,1,이디야
59,서울특별시,도봉구,이디야커피,도봉중앙점,127.04488074084699,37.6841562103063,서울특별시 도봉구 도봉로181길 18,서울 도봉,1,이디야
60,서울특별시,금천구,이디야커피,시흥점,126.913645616749,37.4490661391638,서울특별시 금천구 금하로 750,서울 금천,1,이디야
61,부산광역시,수영구,이디야커피,부산수영역점,129.116622285948,35.167618550057895,부산광역시 수영구 수영로 706,부산 수영,1,이디야
62,서울특별시,영등포구,이디야커피,라이프점,126.93919751533501,37.5195441715436,서울특별시 영등포구 63로 40,서울 영등포,1,이디야
63,서울특별시,강서구,이디야커피,방화사거리점,126.811693143262,37.5731668844251,서울특별시 강서구 양천로 72,서울 강서,1,이디야
64,서울특별시,양천구,이디야커피,신정역점,126.854633800042,37.524953501298796,서울특별시 양천구 오목로 155,서울 양천,1,이디야
65,서울특별시,강서구,이디야커피,등촌역점,126.86329407394301,37.5491759557566,서울특별시 강서구 등촌로 217,서울 강서,1,이디야
66,서울특별시,강동구,이디야커피,둔촌점,127.13624146648701,37.529160003558395,서울특별시 강동구 양재대로 1377,서울 강동,1,이디야
67,서울특별시,금천구,이디야커피은행나무사거리점,은행나무사거리점,126.906621395895,37.4517946273034,서울특별시 금천구 금하로 690,서울 금천,1,이디야
68,부산광역시,사하구,이디야커피,장림점,128.974461288551,35.0804627720082,부산광역시 사하구 장림번영로 84,부산 사하,1,이디야
69,서울특별시,강서구,이디야커피,염창동점,126.871940483475,37.550655486055796,서울특별시 강서구 양천로 684,서울 강서,1,이디야
70,서울특별시,강서구,이디야커피,-,126.848101050873,37.5664636928306,서울특별시 강서구 양천로55길 55,서울 강서,1,이디야
71,서울특별시,노원구,이디야커피,은행사거리점,127.077768446548,37.6504580389522,서울특별시 노원구 중계로 201,서울 노원,1,이디야
72,서울특별시,송파구,이디야커피,몽촌토성점,127.115162625276,37.515812475691106,서울특별시 송파구 백제고분로 509,서울 송파,1,이디야
73,서울특별시,영등포구,이디야커피,영등포시장점,126.90421948871,37.5218648797258,서울특별시 영등포구 영등포로35길 19,서울 영등포,1,이디야
74,서울특별시,마포구,이디야커피마포KCC점,마포KCC점,126.952446717884,37.5428373024369,서울특별시 마포구 백범로 202,서울 마포,1,이디야
75,서울특별시,강남구,이디야커피,역삼상록점,127.04404220160102,37.5044275934521,서울특별시 강남구 테헤란로43길 18,서울 강남,1,이디야
76,서울특별시,영등포구,이디야커피,문래CGV점,126.90005978982201,37.5177805310231,서울특별시 영등포구 문래로 164,서울 영등포,1,이디야
77,서울특별시,동대문구,이디야커피,답십리사거리점,127.057129752311,37.5725981869804,서울특별시 동대문구 답십리로 154,서울 동대문,1,이디야
78,서울특별시,마포구,이디야커피,신촌로터리점,126.935408650105,37.55450657646821,서울특별시 마포구 서강로 135,서울 마포,1,이디야
79,서울특별시,성동구,이디야커피,한양대점,127.04156746254999,37.559957336866496,서울특별시 성동구 사근동길 4,서울 성동,1,이디야
80,서울특별시,광진구,이디야커피,-,127.07713098334101,37.5535098396927,서울특별시 광진구 능동로 261,서울 광진,1,이디야
81,서울특별시,노원구,이디야커피,상계역점,127.07563510149201,37.6598301256792,서울특별시 노원구 덕릉로 698,서울 노원,1,이디야
82,서울특별시,동작구,이디야커피,상도역점,126.94832402333599,37.5028032354817,서울특별시 동작구 상도로 277,서울 동작,1,이디야
83,서울특별시,서초구,이디야커피,논현역점,127.020137875952,37.5109265470068,서울특별시 서초구 신반포로 333,서울 서초,1,이디야
84,서울특별시,서초구,이디야커피,-,127.00681633008001,37.5064271601893,서울특별시 서초구 신반포로 194,서울 서초,1,이디야
85,서울특별시,구로구,이디야커피,구로고척공원점,126.850126908936,37.50311356449821,서울특별시 구로구 고척로 149,서울 구로,1,이디야
86,서울특별시,강동구,이디야커피천호현대점,천호현대점,127.12386210865499,37.5409177009667,서울특별시 강동구 올림픽로 665,서울 강동,1,이디야
87,서울특별시,강서구,이디야커피연구소,-,126.860924916169,37.5591005416689,서울특별시 강서구 양천로 551-17,서울 강서,1,이디야
88,서울특별시,서초구,이디야커피,예술의전당점,127.01210722684799,37.4834315635633,서울특별시 서초구 반포대로 32,서울 서초,1,이디야
89,부산광역시,북구,이디야커피,덕천중앙점,129.005913146023,35.209115078218495,부산광역시 북구 덕천2길 11,부산 북구,1,이디야
90,서울특별시,마포구,이디야커피,홍대서교점,126.92150069299299,37.552830564436796,서울특별시 마포구 홍익로3길 36,서울 마포,1,이디야
91,서울특별시,구로구,이디야커피,구로하이엔드점,126.89346712375,37.4816050678561,서울특별시 구로구 디지털로26길 5,서울 구로,1,이디야
92,서울특별시,노원구,이디야커피,상계백병원점,127.062220467549,37.64955156500321,서울특별시 노원구 동일로 1354,서울 노원,1,이디야
93,서울특별시,강서구,이디야커피,개화산역점,126.80689667978399,37.5722445063632,서울특별시 강서구 양천로 28,서울 강서,1,이디야
94,서울특별시,송파구,이디야커피,올림픽프라자점,127.13104576586399,37.5157231511018,서울특별시 송파구 양재대로 1222,서울 송파,1,이디야
95,서울특별시,마포구,이디야커피,동교중앙점,126.923022246394,37.558773289327505,서울특별시 마포구 동교로27길 8,서울 마포,1,이디야
96,부산광역시,금정구,이디야커피,금정세무서점,129.091783184117,35.2284990373531,부산광역시 금정구 부곡로141번길 1,부산 금정,1,이디야
97,서울특별시,성동구,이디야커피,성동구청점,127.035758226071,37.563685418773,서울특별시 성동구 고산자로 269,서울 성동,1,이디야
98,부산광역시,부산진구,이디야커피,서면태화점,129.059999574193,35.1547145471701,부산광역시 부산진구 서전로10번길 71,부산 부산진,1,이디야
99,서울특별시,성북구,이디야커피,고대점,127.029560366075,37.5842325010814,서울특별시 성북구 인촌로24길 45,서울 성북,1,이디야
100,부산광역시,남구,이디야커피,BIFC몰점,129.065885085962,35.1465053091219,부산광역시 남구 문현금융로 40,부산 남구,1,이디야
101,서울특별시,양천구,이디야커피,신월신곡시장점,126.84264274227199,37.5183040748187,서울특별시 양천구 신월로 172,서울 양천,1,이디야
102,서울특별시,관악구,이디야커피,신대방역점,126.913731940876,37.486848010357704,서울특별시 관악구 난곡로 368,서울 관악,1,이디야
103,서울특별시,노원구,이디야커피,중계브라운스톤점,127.06424515213399,37.63991755008129,서울특별시 노원구 동일로203가길 29,서울 노원,1,이디야
104,부산광역시,금정구,이디야커피,장전역점,129.090938580478,35.237619585659,부산광역시 금정구 중앙대로1719번길 23,부산 금정,1,이디야
105,부산광역시,해운대구,이디야커피,부산해운대구청점,129.164783275463,35.1625589809256,부산광역시 해운대구 중동2로 5,부산 해운대,1,이디야
106,서울특별시,관악구,이디야커피,봉일시장점,126.93791369666,37.4864011023419,서울특별시 관악구 은천로 23,서울 관악,1,이디야
107,서울특별시,중구,이디야커피,YTN점,126.972536771411,37.5581964038656,서울특별시 중구 세종대로1길 11,서울 중구,1,이디야
108,서울특별시,강서구,이디야커피,염창역점,126.87484384943501,37.547232221154296,서울특별시 강서구 공항대로 629,서울 강서,1,이디야
109,서울특별시,노원구,이디야커피,산업대점,127.077759508648,37.6282654174991,서울특별시 노원구 공릉로 208,서울 노원,1,이디야
110,서울특별시,강서구,이디야커피,목동사거리점,126.86347504182,37.531292122895,서울특별시 강서구 등촌로 15,서울 강서,1,이디야
111,부산광역시,서구,이디야커피,동아대병원점,129.018155238344,35.1189813876932,부산광역시 서구 동대로 22,부산 서구,1,이디야
112,서울특별시,구로구,이디야커피,구로미성점,126.876591615315,37.5061614582995,서울특별시 구로구 구로중앙로 228,서울 구로,1,이디야
113,서울특별시,중구,이디야커피,청구역점,127.01322797033801,37.55977794065979,서울특별시 중구 다산로 181-2,서울 중구,1,이디야
114,서울특별시,용산구,이디야커피,순천향병원점,127.005931059375,37.5330908055493,서울특별시 용산구 대사관로 72,서울 용산,1,이디야
115,서울특별시,용산구,이디야커피,원효로점,126.969101254637,37.5405600692489,서울특별시 용산구 원효로 257,서울 용산,1,이디야
116,부산광역시,사상구,이디야커피,부산모라동점,128.99225224122802,35.18848675664739,부산광역시 사상구 백양대로 906,부산 사상,1,이디야
117,서울특별시,송파구,이디야커피,마천사거리점,127.14613346475201,37.498073261830704,서울특별시 송파구 마천로 264,서울 송파,1,이디야
118,부산광역시,동구,이디야커피,시민회관점,129.06471875836098,35.1395297610342,부산광역시 동구 조방로16번길 20,부산 동구,1,이디야
119,서울특별시,성북구,이디야커피동소문동점,동소문동점,127.012813575772,37.5920317986857,서울특별시 성북구 동소문로13길 5,서울 성북,1,이디야
120,서울특별시,중랑구,이디야커피,우림시장점,127.09935377369,37.59530087716721,서울특별시 중랑구 봉우재로 240,서울 중랑,1,이디야
121,서울특별시,영등포구,이디야커피,영등포역점,126.90611543643,37.5159806234659,서울특별시 영등포구 경인로 838-1,서울 영등포,1,이디야
122,부산광역시,사하구,이디야커피,부산하단동점,128.967506898442,35.1081286465556,부산광역시 사하구 낙동대로 486-1,부산 사하,1,이디야
123,서울특별시,송파구,이디야커피,잠실본동점,127.08584149148399,37.5047134175915,서울특별시 송파구 백제고분로 172,서울 송파,1,이디야
124,서울특별시,강남구,이디야커피,역삼초교점,127.03183283480601,37.4917223883009,서울특별시 강남구 강남대로66길 14,서울 강남,1,이디야
125,부산광역시,부산진구,이디야커피,부산서면문화점,129.056957746435,35.1545878848828,부산광역시 부산진구 가야대로784번길 66,부산 부산진,1,이디야
126,서울특별시,노원구,이디야커피전문점,-,127.065718759054,37.6434883221862,서울특별시 노원구 동일로208길 20,서울 노원,1,이디야
127,부산광역시,사상구,이디야커피숍,-,129.00301383195,35.15014286279989,부산광역시 사상구 가야대로 278-1,부산 사상,1,이디야
128,서울특별시,구로구,이디야커피,개봉중앙점,126.85487161017299,37.486436308155,서울특별시 구로구 개봉로3길 26,서울 구로,1,이디야
129,서울특별시,금천구,이디야커피세광교회점,세광교회점,126.905542531971,37.458353313454104,서울특별시 금천구 독산로 124,서울 금천,1,이디야
130,서울특별시,서대문구,이디야커피,홍제점,126.945311133383,37.5874563185343,서울특별시 서대문구 통일로 431,서울 서대문,1,이디야
131,서울특별시,관악구,이디야커피신림미성점,신림미성점,126.915972855229,37.476533557515296,서울특별시 관악구 난곡로 250,서울 관악,1,이디야
132,서울특별시,동대문구,이디야커피,청량리점,127.04712667387501,37.5820329004573,서울특별시 동대문구 왕산로 225,서울 동대문,1,이디야
133,서울특별시,관악구,이디야커피,낙성대점,126.962184082669,37.4778946073113,서울특별시 관악구 남부순환로 1915,서울 관악,1,이디야
134,서울특별시,노원구,이디야커피,노원KT점,127.06308736517599,37.6545141432188,서울특별시 노원구 노해로 494,서울 노원,1,이디야
135,서울특별시,노원구,이디야커피,-,127.059351292402,37.65331306630321,서울특별시 노원구 동일로217가길 17,서울 노원,1,이디야
136,서울특별시,양천구,이디야커피,양천구청점,126.862292263327,37.5153053135084,서울특별시 양천구 목동동로 63,서울 양천,1,이디야
137,서울특별시,성동구,이디야커피,성수2가점,127.05508689045601,37.537152623167295,서울특별시 성동구 성덕정길 106,서울 성동,1,이디야
138,서울특별시,광진구,이디야커피,군자점,127.07896162650101,37.5555785285795,서울특별시 광진구 능동로 290,서울 광진,1,이디야
139,서울특별시,노원구,이디야마들역,-,127.057030608616,37.66565671162621,서울특별시 노원구 동일로 1541,서울 노원,1,이디야
140,서울특별시,서초구,이디야커피,양재점,127.030559918032,37.4843413043288,서울특별시 서초구 남부순환로 2561,서울 서초,1,이디야
141,부산광역시,동래구,이디야커피,부산온천장역점,129.084349590602,35.2213277750093,부산광역시 동래구 온천장로119번길 7,부산 동래,1,이디야
142,부산광역시,연제구,이디야커피,거제홈타운점,129.071899929443,35.1942529167684,부산광역시 연제구 법원북로 45,부산 연제,1,이디야
143,서울특별시,강동구,이디야커피,길동역점,127.139247347881,37.5373545388776,서울특별시 강동구 양재대로 1471,서울 강동,1,이디야
144,부산광역시,금정구,이디야커피,부산명륜중앙점,129.086464602019,35.2176582203452,부산광역시 금정구 부곡로 3,부산 금정,1,이디야
145,서울특별시,중구,이디야커피,충정로역점,126.96451651886801,37.558693990820004,서울특별시 중구 중림로 10,서울 중구,1,이디야
146,서울특별시,서대문구,이디야커피,명지전문대점,126.92414534760599,37.584562187543995,서울특별시 서대문구 가좌로 140,서울 서대문,1,이디야
147,부산광역시,연제구,이디야커피,연산대로점,129.07849789948,35.1874970406426,부산광역시 연제구 월드컵대로 166,부산 연제,1,이디야
148,서울특별시,관악구,이디야커피봉천역점,봉천역점,126.94187856459,37.4826792973624,서울특별시 관악구 남부순환로 1725,서울 관악,1,이디야
149,서울특별시,동작구,이디야커피,중대후문점,126.953012124717,37.504818178468106,서울특별시 동작구 흑석로 20,서울 동작,1,이디야
150,서울특별시,서대문구,이디야커피,동교동점,126.92769818555401,37.558671684911,서울특별시 서대문구 신촌로 5,서울 서대문,1,이디야
151,부산광역시,중구,이디야커피보수점,보수점,129.028325154077,35.102399878086096,부산광역시 중구 국제시장2길 33,부산 중구,1,이디야
152,서울특별시,강남구,이디야커피,선릉점,127.050408633027,37.5027399062119,서울특별시 강남구 선릉로86길 6-6,서울 강남,1,이디야
153,서울특별시,영등포구,이디야커피,선유도역점,126.893898696383,37.5381946375989,서울특별시 영등포구 양평로 126,서울 영등포,1,이디야
154,서울특별시,양천구,이디야커피,목3동점,126.868062271748,37.5489244225447,서울특별시 양천구 공항대로 566,서울 양천,1,이디야
155,서울특별시,노원구,이디야마들역,-,127.056220946871,37.66693871164561,서울특별시 노원구 동일로227길 25,서울 노원,1,이디야
156,부산광역시,중구,이디야커피,중앙동점,129.036847440244,35.1075824674048,부산광역시 중구 중앙대로 114,부산 중구,1,이디야
157,서울특별시,종로구,이디야커피,종로5가점,127.001873411013,37.575198454159604,서울특별시 종로구 대학로 45,서울 종로,1,이디야
158,서울특별시,관악구,이디야커피,당곡사거리점,126.92901892617701,37.4892762462003,서울특별시 관악구 봉천로 245,서울 관악,1,이디야
159,서울특별시,은평구,이디야커피,은평뉴타운점,126.92296051102,37.642397530812396,서울특별시 은평구 진관3로 70,서울 은평,1,이디야
160,서울특별시,강남구,이디야커피,포이사거리점,127.04660008219801,37.4784888003288,서울특별시 강남구 개포로 218,서울 강남,1,이디야
161,서울특별시,구로구,이디야커피신도림테크노마트,-,126.89020763235001,37.507038039776894,서울특별시 구로구 새말로 97,서울 구로,1,이디야
162,서울특별시,송파구,이디야커피,가든파이브영관점,127.124940952848,37.477608217824,서울특별시 송파구 충민로 66,서울 송파,1,이디야
163,서울특별시,성북구,이디야커피,-,127.000373670415,37.61115524334679,서울특별시 성북구 정릉로9라길 8,서울 성북,1,이디야
164,서울특별시,성동구,이디야커피점,-,127.019598333334,37.553884109551504,서울특별시 성동구 금호산길 64,서울 성동,1,이디야
165,서울특별시,강남구,이디야커피,-,127.03706364648599,37.515003349565504,서울특별시 강남구 언주로130길 18,서울 강남,1,이디야
166,서울특별시,성북구,이디야커피,-,127.00953725908501,37.6102593907865,서울특별시 성북구 보국문로 66,서울 성북,1,이디야
167,서울특별시,용산구,이디야커피,이마트용산역,126.963222625326,37.527902979157,서울특별시 용산구 한강대로21나길 7,서울 용산,1,이디야
168,서울특별시,강남구,이디야커피,멀티캠퍼스점,127.03958123605,37.5012647456244,서울특별시 강남구 테헤란로 212,서울 강남,1,이디야
169,서울특별시,종로구,이디야커피,-,126.96711712813699,37.5777377334585,서울특별시 종로구 필운대로1길 39-3,서울 종로,1,이디야
170,서울특별시,중랑구,이디야커피,-,127.093037829983,37.5931981292292,서울특별시 중랑구 상봉로 81,서울 중랑,1,이디야
171,서울특별시,영등포구,이디야커피,대림역점,126.895907002436,37.4925215522174,서울특별시 영등포구 도림로31길 2,서울 영등포,1,이디야
172,서울특별시,동대문구,이디야커피,회기역중앙점,127.057478583223,37.589828948941296,서울특별시 동대문구 회기로 194-1,서울 동대문,1,이디야
173,서울특별시,강남구,이디야역삼플래티넘,-,127.030053791898,37.4955012410702,서울특별시 강남구 테헤란로4길 46,서울 강남,1,이디야
174,서울특별시,서초구,이디야커피,-,127.02445043318899,37.502005770208704,서울특별시 서초구 서초대로77길 55,서울 서초,1,이디야
175,서울특별시,은평구,이디야커피,역촌사거리점,126.920883753426,37.6089233685563,서울특별시 은평구 서오릉로 100,서울 은평,1,이디야
176,서울특별시,서대문구,이디야커피,북가좌동점,126.91151476546001,37.583437229257,서울특별시 서대문구 증가로 257,서울 서대문,1,이디야
177,서울특별시,성북구,이디야커피,길음역점,127.024806882679,37.6031782524059,서울특별시 성북구 동소문로 248,서울 성북,1,이디야
178,서울특별시,성북구,이디야커피망우점,망우점,127.004843138006,37.599587655088,서울특별시 성북구 북악산로1길 26-13,서울 성북,1,이디야
179,부산광역시,부산진구,이디야커피,-,129.053439464462,35.1643265244838,부산광역시 부산진구 새싹로 83-1,부산 부산진,1,이디야
180,부산광역시,서구,이디야커피,송도암남공원점,129.019703648373,35.0627206502526,부산광역시 서구 암남공원로 179-13,부산 서구,1,이디야
181,서울특별시,동작구,이디야커피,보라매점,126.924081971972,37.49132182012679,서울특별시 동작구 보라매로5가길 16,서울 동작,1,이디야
182,부산광역시,중구,이디야커피,부평점,129.026257803132,35.0993526229554,부산광역시 중구 광복로 10-2,부산 중구,1,이디야
183,서울특별시,동작구,이디야커피,-,126.98185443697201,37.4872384813782,서울특별시 동작구 동작대로 119,서울 동작,1,이디야
184,서울특별시,영등포구,이디야커피,영등포구청점,126.89655606181299,37.52448764249071,서울특별시 영등포구 당산로 110,서울 영등포,1,이디야
185,서울특별시,강남구,이디야커피,역삼GS점,127.037786593655,37.502745892734296,서울특별시 강남구 논현로94길 19,서울 강남,1,이디야
186,서울특별시,송파구,부일이디야커피,-,127.103446561974,37.5174361339672,서울특별시 송파구 올림픽로35가길 9,서울 송파,1,이디야
187,서울특별시,강남구,이디야커피,-,127.057700241657,37.510204976886,서울특별시 강남구 테헤란로87길 37,서울 강남,1,이디야
188,서울특별시,강남구,이디야커피,국기원점,127.03072148372499,37.500714821443296,서울특별시 강남구 테헤란로7길 22,서울 강남,1,이디야
189,부산광역시,동래구,이디야커피,명륜역점,129.07885052762398,35.2133365824429,부산광역시 동래구 온천장로 11,부산 동래,1,이디야
190,부산광역시,중구,이디야커피,-,129.035660690186,35.10481629337,부산광역시 중구 해관로 66-1,부산 중구,1,이디야
191,서울특별시,강동구,이디야커피,고덕점,127.155159843579,37.5541209722395,서울특별시 강동구 동남로75길 19,서울 강동,1,이디야
192,서울특별시,은평구,이디야커피,구산역점,126.917600175273,37.611983830732896,서울특별시 은평구 연서로 148,서울 은평,1,이디야
193,부산광역시,부산진구,이디야커피,부산동의과학대점,129.072251769797,35.1658651026178,부산광역시 부산진구 양지로 54,부산 부산진,1,이디야
194,서울특별시,광진구,이디야커피,중곡중앙점,127.080719955745,37.558935127055896,서울특별시 광진구 능동로 330,서울 광진,1,이디야
195,서울특별시,중랑구,이디야커피,면목역점,127.087129875819,37.58924204701921,서울특별시 중랑구 면목로 417,서울 중랑,1,이디야
196,서울특별시,구로구,이디야커피,동양미래대학점,126.867033498095,37.5002314114695,서울특별시 구로구 경인로47길 14,서울 구로,1,이디야
197,부산광역시,연제구,이디야커피,부산연산더샵파크점,129.09424109056002,35.1906368588796,부산광역시 연제구 신금로 17-1,부산 연제,1,이디야
198,부산광역시,북구,이디야커피,부산화명점,129.012341929739,35.2341921805954,부산광역시 북구 금곡대로285번길 22,부산 북구,1,이디야
199,부산광역시,사하구,이디야커피,당리역점,128.97329302284598,35.1039628966984,부산광역시 사하구 낙동대로 412,부산 사하,1,이디야
